,txId,Name,Politician Id,Party,Chamber,State,Asset Type,Issuer,Ticker,Issuer Country,Type,Date Traded,Date Published,Trade Size,Trade Price,Trade Value
166,20003773455,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Buy,2024-04-12,2024-05-17,75001.0,1.0,75000
167,20003773456,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Buy,2024-04-25,2024-05-17,75001.0,1.0,75000
168,20003773457,Michael McCaul,M001157,Republican,House,TX,Stock,Alcoa Corp,AA,us,Buy,2024-04-30,2024-05-17,925.0,35.14,32500
169,20003773458,Michael McCaul,M001157,Republican,House,TX,Stock,Alcoa Corp,AA,us,Buy,2024-04-19,2024-05-17,916.0,35.53,32500
170,20003773459,Michael McCaul,M001157,Republican,House,TX,Stock,Bayer AG,BAYRY,de,Buy,2024-04-18,2024-05-17,4651.0,6.99,32500
171,20003773460,Michael McCaul,M001157,Republican,House,TX,Stock,GE VERNOVA INC,GEV,us,Buy,2024-04-09,2024-05-17,247.0,132.17,32500
172,20003773461,Michael McCaul,M001157,Republican,House,TX,Stock,GE VERNOVA INC,GEV,us,Buy,2024-04-22,2024-05-17,238.0,136.69,32500
173,20003773462,Michael McCaul,M001157,Republican,House,TX,Stock,GE VERNOVA INC,GEV,us,Buy,2024-04-16,2024-05-17,251.0,130.07,32500
174,20003773463,Michael McCaul,M001157,Republican,House,TX,Stock,Prosus NV,PROSY,nl,Buy,2024-04-15,2024-05-17,5232.0,6.212,32500
175,20003773464,Michael McCaul,M001157,Republican,House,TX,Stock,Woodward Inc,WWD,us,Buy,2024-04-30,2024-05-17,201.0,162.36,32500
176,20003773465,Michael McCaul,M001157,Republican,House,TX,Stock,Unitedhealth Group Inc,UNH,us,Buy,2024-04-10,2024-05-17,73.0,450.05,32500
177,20003773466,Michael McCaul,M001157,Republican,House,TX,Stock,Humana Inc,HUM,us,Buy,2024-04-24,2024-05-17,104.0,315.98,32500
178,20003773467,Michael McCaul,M001157,Republican,House,TX,Stock,SAP SE,SAP,de,Buy,2024-04-29,2024-05-17,178.0,183.77,32500
179,20003773468,Michael McCaul,M001157,Republican,House,TX,Stock,Unitedhealth Group Inc,UNH,us,Buy,2024-04-22,2024-05-17,67.0,491.23,32500
180,20003773469,Michael McCaul,M001157,Republican,House,TX,Stock,Humana Inc,HUM,us,Buy,2024-04-29,2024-05-17,108.0,303.15,32500
181,20003773470,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Buy,2024-04-08,2024-05-17,32501.0,1.0,32500
182,20003773471,Michael McCaul,M001157,Republican,House,TX,Stock,Unitedhealth Group Inc,UNH,us,Buy,2024-04-29,2024-05-17,67.0,489.03,32500
183,20003773472,Michael McCaul,M001157,Republican,House,TX,Stock,Unitedhealth Group Inc,UNH,us,Buy,2024-04-11,2024-05-17,74.0,441.72,32500
184,20003773473,Michael McCaul,M001157,Republican,House,TX,Stock,Humana Inc,HUM,us,Buy,2024-04-19,2024-05-17,100.0,328.33,32500
185,20003773474,Michael McCaul,M001157,Republican,House,TX,Stock,Discover Financial Services,DFS,us,Buy,2024-04-22,2024-05-17,257.0,126.68,32500
186,20003773475,Michael McCaul,M001157,Republican,House,TX,Stock,Meta Platforms Inc,META,us,Buy,2024-04-30,2024-05-17,76.0,430.17,32500
187,20003773476,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Buy,2024-04-15,2024-05-17,32501.0,1.0,32500
188,20003773477,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Buy,2024-04-23,2024-05-17,32501.0,1.0,32500
189,20003773478,Michael McCaul,M001157,Republican,House,TX,Stock,Humana Inc,HUM,us,Buy,2024-04-10,2024-05-17,103.0,319.17,32500
190,20003773479,Michael McCaul,M001157,Republican,House,TX,Stock,FirstCash Holdings Inc,FCFS,us,Buy,2024-04-30,2024-05-17,288.0,112.98,32500
191,20003773480,Michael McCaul,M001157,Republican,House,TX,Stock,Fiserv Inc,FI,us,Buy,2024-04-30,2024-05-17,214.0,152.67,32500
192,20003773481,Michael McCaul,M001157,Republican,House,TX,Stock,BJ's Wholesale Club Holdings Inc,BJ,us,Buy,2024-04-22,2024-05-17,440.0,74.02,32500
193,20003773482,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Buy,2024-04-24,2024-05-17,8001.0,1.0,8000
194,20003773483,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Buy,2024-04-09,2024-05-17,8001.0,1.0,8000
195,20003773484,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Buy,2024-04-01,2024-05-17,8001.0,1.0,8000
196,20003773485,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Buy,2024-04-24,2024-05-17,,,8000
197,20003773486,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Buy,2024-04-02,2024-05-17,,,8000
198,20003773487,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Buy,2024-04-26,2024-05-17,8001.0,1.0,8000
199,20003773488,Michael McCaul,M001157,Republican,House,TX,Stock,Microsoft Corp,MSFT,us,Sell,2024-04-23,2024-05-17,20.0,407.57,8000
200,20003773489,Michael McCaul,M001157,Republican,House,TX,Stock,Microsoft Corp,MSFT,us,Sell,2024-04-22,2024-05-17,21.0,400.96,8000
201,20003773490,Michael McCaul,M001157,Republican,House,TX,Stock,Microsoft Corp,MSFT,us,Sell,2024-04-12,2024-05-17,20.0,421.9,8000
202,20003773491,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2024-04-30,2024-05-17,,,8000
203,20003773492,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY BILLS,,,Sell,2024-04-23,2024-05-17,,,8000
204,20003773493,Michael McCaul,M001157,Republican,House,TX,Stock,General Electric Co,GE,us,Sell,2024-04-25,2024-05-17,51.0,161.26,8000
205,20003773494,Michael McCaul,M001157,Republican,House,TX,Stock,Alphabet Inc,GOOGL,us,Sell,2024-04-29,2024-05-17,48.0,167.9,8000
206,20003773495,Michael McCaul,M001157,Republican,House,TX,Stock,Microsoft Corp,MSFT,us,Sell,2024-04-02,2024-05-17,20.0,421.44,8000
207,20003773496,Michael McCaul,M001157,Republican,House,TX,Stock,Netflix Inc,NFLX,us,Sell,2024-04-02,2024-05-17,14.0,614.21,8000
208,20003773497,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF SOUTH CAROLINA	,,,Sell,2024-04-09,2024-05-17,,,8000
209,20003773498,Michael McCaul,M001157,Republican,House,TX,Stock,EPAM Systems Inc,EPAM,us,Sell,2024-04-30,2024-05-17,35.0,235.26,8000
210,20003773499,Michael McCaul,M001157,Republican,House,TX,Stock,Chipotle Mexican Grill Inc,CMG,us,Sell,2024-04-12,2024-05-17,4.0,2957.6,8000
211,20003773500,Michael McCaul,M001157,Republican,House,TX,Stock,General Electric Co,GE,us,Sell,2024-04-24,2024-05-17,51.0,159.19,8000
212,20003773501,Michael McCaul,M001157,Republican,House,TX,Stock,AUTODESK Inc,ADSK,us,Sell,2024-04-12,2024-05-17,138.0,236.98,32500
213,20003773502,Michael McCaul,M001157,Republican,House,TX,Stock,Boston Scientific Corp,BSX,us,Sell,2024-04-12,2024-05-17,478.0,68.07,32500
214,20003773503,Michael McCaul,M001157,Republican,House,TX,Stock,General Electric Co,GE,us,Sell,2024-04-18,2024-05-17,213.0,152.94,32500
215,20003773504,Michael McCaul,M001157,Republican,House,TX,Stock,Netflix Inc,NFLX,us,Sell,2024-04-12,2024-05-17,53.0,622.83,32500
216,20003773505,Michael McCaul,M001157,Republican,House,TX,Stock,General Electric Co,GE,us,Sell,2024-04-09,2024-05-17,211.0,154.49,32500
217,20003773506,Michael McCaul,M001157,Republican,House,TX,Stock,Safran SA,SAFRY,fr,Sell,2024-04-08,2024-05-17,576.0,56.436,32500
218,20003773507,Michael McCaul,M001157,Republican,House,TX,Stock,General Electric Co,GE,us,Sell,2024-04-15,2024-05-17,212.0,153.7,32500
219,20003773508,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Sell,2024-04-18,2024-05-17,32501.0,1.0,32500
220,20003773509,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Sell,2024-04-11,2024-05-17,32501.0,1.0,32500
221,20003773510,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF MASSACHUSETTS,,,Sell,2024-04-19,2024-05-17,,,32500
222,20003773511,Michael McCaul,M001157,Republican,House,TX,Stock,Accenture PLC,ACN,ie,Sell,2024-04-30,2024-05-17,109.0,300.91,32500
223,20003773512,Michael McCaul,M001157,Republican,House,TX,Stock,ITT Inc,ITT,us,Sell,2024-04-24,2024-05-17,250.0,130.48,32500
224,20003773513,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Sell,2024-04-16,2024-05-17,32501.0,1.0,32500
225,20003773514,Michael McCaul,M001157,Republican,House,TX,Stock,FirstCash Holdings Inc,FCFS,us,Sell,2024-04-26,2024-05-17,282.0,115.71,32500
226,20003773515,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Sell,2024-04-29,2024-05-17,75001.0,1.0,75000
227,20003773516,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Sell,2024-04-10,2024-05-17,75001.0,1.0,75000
228,20003773517,Michael McCaul,M001157,Republican,House,TX,Stock,Boston Scientific Corp,BSX,us,Sell,2024-04-24,2024-05-17,1029.0,72.91,75000
229,20003773518,Michael McCaul,M001157,Republican,House,TX,Stock,Boston Scientific Corp,BSX,us,Sell,2024-04-23,2024-05-17,1088.0,68.99,75000
230,20003773519,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Sell,2024-04-19,2024-05-17,75001.0,1.0,75000
231,20003773520,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Sell,2024-04-22,2024-05-17,75001.0,1.0,75000
232,20003773521,Michael McCaul,M001157,Republican,House,TX,Municipal-security,ARKANSAS DEVELOPMENT FINANCE AUTHORITY,,,Sell,2024-04-01,2024-05-17,,,75000
233,20003773522,Michael McCaul,M001157,Republican,House,TX,Municipal-security,MAINE STATE HOUSING AUTHORITY,,,Sell,2024-04-30,2024-05-17,,,75000
234,20003773523,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,JPMORGAN 100% US TREASURY SECURITIES MONEY MARKET FUND,JTSXX,,Sell,2024-04-30,2024-05-17,75001.0,1.0,75000
235,20003773524,Michael McCaul,M001157,Republican,House,TX,Municipal-security,CONNECTICUT HOUSING FINANCE AUTHORITY,,,Sell,2024-04-05,2024-05-17,,,75000
236,20003773525,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF MASSACHUSETTS,,,Sell,2024-04-19,2024-05-17,,,175000
237,20003773526,Michael McCaul,M001157,Republican,House,TX,Municipal-security,COMMONWEALTH OF MASSACHUSETTS,,,Sell,2024-04-19,2024-05-17,,,175000
238,20003773527,Michael McCaul,M001157,Republican,House,TX,Municipal-security,ILLINOIS STATE TOLL HIGHWAY AUTHORITY,,,Sell,2024-04-02,2024-05-17,,,175000
239,20003773528,Michael McCaul,M001157,Republican,House,TX,Municipal-security,STATE OF MASSACHUSETTS,,,Sell,2024-04-19,2024-05-17,,,175000
240,20003773529,Michael McCaul,M001157,Republican,House,TX,Other-investment-fund,CAFFEINATED CAPITAL 2023 ALLOCATE ACCESS FUND LP,,,Buy,2024-04-29,2024-05-17,,,8000
241,20003773530,Michael McCaul,M001157,Republican,House,TX,Private-equity-fund,MAYS ALLOCATE LP,,,Buy,2024-04-19,2024-05-17,,,8000
242,20003773531,Michael McCaul,M001157,Republican,House,TX,Venture-capital,UBIQUITY VENTURES III,,,Buy,2024-04-18,2024-05-17,,,8000
243,20003773532,Michael McCaul,M001157,Republican,House,TX,Other-investment-fund,CAFFEINATED CAPITAL 2023 ALLOCATE ACCESS FUND LP,,,Buy,2024-04-10,2024-05-17,,,8000
244,20003773533,Michael McCaul,M001157,Republican,House,TX,Stock,The Kraft Heinz Co,KHC,us,Buy,2024-04-03,2024-05-17,870.0,37.37,32500
245,20003773534,Michael McCaul,M001157,Republican,House,TX,Stock,The Kraft Heinz Co,KHC,us,Buy,2024-04-22,2024-05-17,853.0,38.15,32500
246,20003773535,Michael McCaul,M001157,Republican,House,TX,Stock,Ally Financial Inc,ALLY,us,Sell,2024-04-03,2024-05-17,206.0,39.04,8000
247,20003773536,Michael McCaul,M001157,Republican,House,TX,Stock,Wells Fargo & Co,WFC,us,Sell,2024-04-03,2024-05-17,141.0,57.13,8000
248,20003773537,Michael McCaul,M001157,Republican,House,TX,Stock,Tapestry Inc,TPR,us,Sell,2024-04-03,2024-05-17,720.0,45.17,32500
249,20003773538,Michael McCaul,M001157,Republican,House,TX,Stock,Wells Fargo & Co,WFC,us,Sell,2024-04-22,2024-05-17,533.0,61.1,32500
250,20003773539,Michael McCaul,M001157,Republican,House,TX,Municipal-security,US TREASURY NOTE,,,Buy,2024-04-26,2024-05-17,,,750000
251,20003773540,Michael McCaul,M001157,Republican,House,TX,Etf,Invesco QQQ Trust Series 1,QQQ,us,Sell,2024-04-10,2024-05-17,19.0,438.37,8000
252,20003773541,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard S&P 500 ETF,VOO,us,Sell,2024-04-10,2024-05-17,18.0,472.65,8000
253,20003773542,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard Total Stock Market ETF,VTI,us,Sell,2024-04-10,2024-05-17,295.0,254.97,75000
254,20003773543,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard Total Stock Market ETF,VTI,us,Sell,2024-04-10,2024-05-17,295.0,254.97,75000
255,20003773544,Michael McCaul,M001157,Republican,House,TX,Etf,Vanguard Total Stock Market ETF,VTI,us,Sell,2024-04-10,2024-05-17,2943.0,254.97,750000
256,20003773545,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,VANGUARD LONG TERM TAX EXEMPT FUND,VWLUX,,Buy,2024-04-01,2024-05-17,,,8000
257,20003773546,Michael McCaul,M001157,Republican,House,TX,Mutual-fund,DFA EMERGING MARKETS CORE EQUITY PORTFOLIO,DFCEX,,Buy,2024-04-01,2024-05-17,348.0,23.03,8000
258,20003773547,Michael McCaul,M001157,Republican,House,TX,Other-investment-fund,ALLOCATE PREMIER ACCESS FUND LP,,,Buy,2024-04-25,2024-05-17,,,32500
259,20003773314,Marjorie Taylor Greene,G000596,Republican,House,GA,Stock,Advanced Micro Devices Inc,AMD,us,Buy,2024-05-21,2024-05-21,50.0,164.66,8000
260,20003773315,Marjorie Taylor Greene,G000596,Republican,House,GA,Stock,Apple Inc,AAPL,us,Buy,2024-05-21,2024-05-21,42.0,192.35,8000
261,20003773316,Marjorie Taylor Greene,G000596,Republican,House,GA,Stock,Caterpillar Inc,CAT,us,Buy,2024-05-21,2024-05-21,23.0,359.07,8000
262,20003773317,Marjorie Taylor Greene,G000596,Republican,House,GA,Stock,Schwab (Charles) Corp,SCHW,us,Buy,2024-05-21,2024-05-21,102.0,78.9,8000
263,20003773318,Marjorie Taylor Greene,G000596,Republican,House,GA,Stock,Kinder Morgan Inc,KMI,us,Buy,2024-05-21,2024-05-21,406.0,19.74,8000
264,20003773319,Marjorie Taylor Greene,G000596,Republican,House,GA,Stock,The Southern Co,SO,us,Buy,2024-05-21,2024-05-21,101.0,79.78,8000
265,20003773320,Marjorie Taylor Greene,G000596,Republican,House,GA,Municipal-security,US TREASURY BILLS,,,Buy,2024-05-20,2024-05-21,,,175000
266,20003773321,Marjorie Taylor Greene,G000596,Republican,House,GA,Municipal-security,US TREASURY BILLS,,,Buy,2024-05-20,2024-05-21,,,175000
267,20003773322,Marjorie Taylor Greene,G000596,Republican,House,GA,Municipal-security,US TREASURY BILLS,,,Buy,2024-05-20,2024-05-21,,,175000
268,10000062389,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Corporate-bond,JPMorgan Chase & Co,JPM,us,Sell,2024-04-30,2024-05-20,,,8000
269,10000062390,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Stock,RTX Corp,RTX,us,Sell,2024-04-09,2024-05-20,321.0,101.6,32500
270,10000062391,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Stock,Danaher Corp,DHR,us,Sell,2024-04-09,2024-05-20,131.0,249.8,32500
271,10000062392,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Stock,Unilever PLC,UL,gb,Sell,2024-04-09,2024-05-20,166.0,48.4,8000
272,10000062393,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Stock,Ingersoll Rand Inc,IR,us,Sell,2024-04-09,2024-05-20,86.0,93.5,8000
273,10000062394,Sheldon Whitehouse,W000802,Democrat,Senate,RI,Stock,Novartis AG,NVS,ch,Sell,2024-04-09,2024-05-20,84.0,95.81,8000
274,20003773304,Charles Fleischmann,F000459,Republican,House,TN,Etf,FRANKLIN FTSE JAPAN ETF,FLJP,us,Buy,2024-04-25,2024-05-15,277.0,29.0,8000
275,20003773305,Charles Fleischmann,F000459,Republican,House,TN,Etf,INVESCO S&P MDCP QUALITY ETF,XMHQ,us,Sell,2024-04-25,2024-05-15,77.0,104.25,8000
276,20003773306,Charles Fleischmann,F000459,Republican,House,TN,Etf,iShares 1-3 Year Treasury Bond ETF,SHY,us,Sell,2024-04-25,2024-05-15,99.0,81.19,8000
277,20003773307,Charles Fleischmann,F000459,Republican,House,TN,Etf,iShares 1-5 Year Investment Grade Corp Bond ETF,IGSB,us,Buy,2024-04-25,2024-05-15,158.0,50.75,8000
278,20003773308,Charles Fleischmann,F000459,Republican,House,TN,Etf,ISHARES BB RAT CORP BOND ETF,HYBB,us,Buy,2024-04-25,2024-05-15,177.0,45.49,8000
279,20003773309,Charles Fleischmann,F000459,Republican,House,TN,Etf,PACER US SM CP CS CW 100 ETF,CALF,us,Buy,2024-04-25,2024-05-15,173.0,46.44,8000
280,20003773310,Charles Fleischmann,F000459,Republican,House,TN,Etf,SPDR Portfolio Developed World ex-US ETF,SPDW,us,Buy,2024-04-25,2024-05-15,231.0,34.71,8000
281,20003773311,Charles Fleischmann,F000459,Republican,House,TN,Etf,SPDR S&P 400 Mid Cap Growth ETF,MDYG,us,Sell,2024-04-25,2024-05-15,97.0,82.91,8000
282,20003773312,Charles Fleischmann,F000459,Republican,House,TN,Etf,SPDR S&P 400 Mid Cap Value ETF,MDYV,us,Sell,2024-04-25,2024-05-15,112.0,72.04,8000
283,20003773313,Charles Fleischmann,F000459,Republican,House,TN,Etf,SPDR GOLD MINISHARES TR,GLDM,us,Sell,2024-04-25,2024-05-15,174.0,46.25,8000
284,20003773302,Deborah Dingell,D000624,Democrat,House,MI,Municipal-security,GOVERNMENT NATIONAL MORTGAGE ASSOCIATION,,,Buy,2024-05-01,2024-05-16,,,75000
285,20003773303,Deborah Dingell,D000624,Democrat,House,MI,Municipal-security,GOVERNMENT NATIONAL MORTGAGE ASSOCIATION,,,Buy,2024-05-01,2024-05-16,,,32500
286,20003773258,Shri Thanedar,T000488,Democrat,House,MI,Stock,Alphabet Inc,GOOGL,us,Sell,2024-04-02,2024-05-15,53.0,154.56,8000
287,20003773259,Shri Thanedar,T000488,Democrat,House,MI,Stock,Alphabet Inc,GOOGL,us,Sell,2024-04-02,2024-05-15,53.0,154.56,8000
288,20003773260,Shri Thanedar,T000488,Democrat,House,MI,Stock,Alphabet Inc,GOOGL,us,Sell,2024-04-02,2024-05-15,52.0,155.87,8000
289,20003773261,Shri Thanedar,T000488,Democrat,House,MI,Stock,Alphabet Inc,GOOGL,us,Sell,2024-04-02,2024-05-15,52.0,155.87,8000
290,20003773262,Shri Thanedar,T000488,Democrat,House,MI,Stock,Amazon.com Inc,AMZN,us,Sell,2024-04-02,2024-05-15,45.0,180.69,8000
291,20003773263,Shri Thanedar,T000488,Democrat,House,MI,Stock,Amazon.com Inc,AMZN,us,Sell,2024-04-02,2024-05-15,45.0,180.69,8000
292,20003773264,Shri Thanedar,T000488,Democrat,House,MI,Stock,Apple Inc,AAPL,us,Sell,2024-04-02,2024-05-15,193.0,168.84,32500
293,20003773265,Shri Thanedar,T000488,Democrat,House,MI,Stock,Apple Inc,AAPL,us,Sell,2024-04-02,2024-05-15,193.0,168.84,32500
294,20003773266,Shri Thanedar,T000488,Democrat,House,MI,Stock,Berkshire Hathaway Inc,BRK/B,us,Sell,2024-04-02,2024-05-15,20.0,418.92,8000
295,20003773267,Shri Thanedar,T000488,Democrat,House,MI,Stock,Berkshire Hathaway Inc,BRK/B,us,Sell,2024-04-02,2024-05-15,20.0,418.92,8000
296,20003773268,Shri Thanedar,T000488,Democrat,House,MI,Stock,Microsoft Corp,MSFT,us,Sell,2024-04-02,2024-05-15,20.0,421.44,8000
297,20003773269,Shri Thanedar,T000488,Democrat,House,MI,Stock,Microsoft Corp,MSFT,us,Sell,2024-04-02,2024-05-15,20.0,421.44,8000
298,20003773270,David Trone,T000483,Democrat,House,MD,Stock,PepsiCo Inc,PEP,us,Sell,2023-11-01,2024-05-15,456.0,164.87,75000
299,20003773271,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Sell,2023-11-02,2024-05-15,,,3000000
300,20003773272,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-08-02,2024-05-15,,,3000000
301,20003773273,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-09-13,2024-05-15,,,3000000
302,20003773274,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-09-27,2024-05-15,,,750000
303,20003773275,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-09-27,2024-05-15,,,3000000
304,20003773276,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-08-02,2024-05-15,,,3000000
305,20003773277,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-08-25,2024-05-15,,,3000000
306,20003773278,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Sell,2023-10-25,2024-05-15,,,3000000
307,20003773279,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Sell,2023-11-16,2024-05-15,,,750000
308,20003773280,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-09-06,2024-05-15,,,750000
309,20003773281,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-04-18,2024-05-15,,,3000000
310,20003773282,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Sell,2023-07-20,2024-05-15,,,3000000
311,20003773283,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Sell,2023-08-24,2024-05-15,,,3000000
312,20003773284,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-06-01,2024-05-15,,,3000000
313,20003773285,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-06-12,2024-05-15,,,750000
314,20003773286,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Buy,2023-06-01,2024-05-15,,,3000000
315,20003773287,David Trone,T000483,Democrat,House,MD,Municipal-security,US TREASURY BILLS,,,Sell,2023-09-26,2024-05-15,,,3000000
